GP_ID,GP_Name,Block,District,State,Overall_PAI_Score,Overall_Grade,Overall_Category,T1_Poverty_Free_Score,T1_Poverty_Free_Grade,T1_Poverty_Free_Category,T2_Healthy_Score,T2_Healthy_Grade,T2_Healthy_Category,T3_Child_Friendly_Score,T3_Child_Friendly_Grade,T3_Child_Friendly_Category,T4_Water_Sufficient_Score,T4_Water_Sufficient_Grade,T4_Water_Sufficient_Category,T5_Clean_Green_Score,T5_Clean_Green_Grade,T5_Clean_Green_Category,T6_Self_Sufficient_Score,T6_Self_Sufficient_Grade,T6_Self_Sufficient_Category,T7_Socially_Just_Score,T7_Socially_Just_Grade,T7_Socially_Just_Category,T8_Good_Governance_Score,T8_Good_Governance_Grade,T8_Good_Governance_Category,T9_Women_Friendly_Score,T9_Women_Friendly_Grade,T9_Women_Friendly_Category
18863,Mehmadpur,Patiala [327],Patiala,Punjab,54.01,C,Aspirant,74.46,B,Performer,89.52,A,Front Runner,58.24,C,Aspirant,54.65,C,Aspirant,30.92,D,Beginner,31.11,D,Beginner,72.09,B,Performer,51.4,C,Aspirant,51.74,C,Aspirant
18803,Ashabpura,Patiala [327],Patiala,Punjab,53.91,C,Aspirant,66.39,B,Performer,87.0,A,Front Runner,66.92,B,Performer,52.76,C,Aspirant,35.4,D,Beginner,33.33,D,Beginner,72.62,B,Performer,55.55,C,Aspirant,39.61,D,Beginner
19219,Chuharpur Jattan,Patiala [327],Patiala,Punjab,53.58,C,Aspirant,51.59,C,Aspirant,73.45,B,Performer,63.33,B,Performer,54.61,C,Aspirant,52.38,C,Aspirant,47.06,C,Aspirant,60.31,B,Performer,51.4,C,Aspirant,36.35,D,Beginner
18887,Saini Majra,Patiala [327],Patiala,Punjab,53.16,C,Aspirant,52.16,C,Aspirant,67.5,B,Performer,70.0,B,Performer,48.94,C,Aspirant,48.52,C,Aspirant,38.75,D,Beginner,73.57,B,Performer,51.55,C,Aspirant,39.45,D,Beginner
277561,New Kheri,Patiala [327],Patiala,Punjab,52.9,C,Aspirant,65.91,B,Performer,66.29,B,Performer,47.85,C,Aspirant,46.67,C,Aspirant,29.13,D,Beginner,47.33,C,Aspirant,76.82,A,Front Runner,66.52,B,Performer,47.2,C,Aspirant
18899,Ucha Gaon,Patiala [327],Patiala,Punjab,52.83,C,Aspirant,65.76,B,Performer,73.13,B,Performer,55.19,C,Aspirant,54.65,C,Aspirant,54.01,C,Aspirant,55.29,C,Aspirant,53.56,C,Aspirant,27.39,D,Beginner,50.48,C,Aspirant
244244,Hari Pur,Patiala [327],Patiala,Punjab,52.74,C,Aspirant,68.47,B,Performer,80.83,A,Front Runner,37.41,D,Beginner,47.74,C,Aspirant,49.49,C,Aspirant,38.13,D,Beginner,78.52,A,Front Runner,44.78,C,Aspirant,48.15,C,Aspirant
277562,Air Avenew Kheri,Patiala [327],Patiala,Punjab,52.7,C,Aspirant,53.83,C,Aspirant,84.55,A,Front Runner,54.0,C,Aspirant,63.33,B,Performer,48.89,C,Aspirant,40.67,C,Aspirant,69.77,B,Performer,40.43,C,Aspirant,35.92,D,Beginner
18897,Tarora Kalan,Patiala [327],Patiala,Punjab,52.07,C,Aspirant,69.41,B,Performer,85.1,A,Front Runner,60.62,B,Performer,40.13,C,Aspirant,50.78,C,Aspirant,38.89,D,Beginner,76.7,A,Front Runner,26.53,D,Beginner,48.74,C,Aspirant
19239,Haji Majra,Patiala [327],Patiala,Punjab,51.71,C,Aspirant,66.55,B,Performer,79.44,A,Front Runner,52.22,C,Aspirant,50.03,C,Aspirant,28.2,D,Beginner,35.29,D,Beginner,72.79,B,Performer,53.48,C,Aspirant,49.43,C,Aspirant
19227,Dashmesh Nagar,Patiala [327],Patiala,Punjab,51.44,C,Aspirant,66.95,B,Performer,79.48,A,Front Runner,48.52,C,Aspirant,42.55,C,Aspirant,36.47,D,Beginner,41.88,C,Aspirant,79.96,A,Front Runner,36.09,D,Beginner,52.04,C,Aspirant
18872,Paharpur,Patiala [327],Patiala,Punjab,48.89,C,Aspirant,76.88,A,Front Runner,83.88,A,Front Runner,64.85,B,Performer,39.68,D,Beginner,51.02,C,Aspirant,28.75,D,Beginner,75.71,A,Front Runner,18.07,D,Beginner,47.94,C,Aspirant
18898,Tarora Khurd,Patiala [327],Patiala,Punjab,48.85,C,Aspirant,77.95,A,Front Runner,82.0,A,Front Runner,59.23,C,Aspirant,48.67,C,Aspirant,47.95,C,Aspirant,33.33,D,Beginner,80.89,A,Front Runner,14.35,D,Beginner,46.3,C,Aspirant
18810,Bibipur (177),Patiala [327],Patiala,Punjab,47.39,C,Aspirant,78.62,A,Front Runner,85.55,A,Front Runner,63.33,B,Performer,40.99,C,Aspirant,42.1,C,Aspirant,32.94,D,Beginner,70.56,B,Performer,18.7,D,Beginner,37.72,D,Beginner
18889,Sensarwal,Patiala [327],Patiala,Punjab,46.47,C,Aspirant,78.78,A,Front Runner,87.87,A,Front Runner,72.2,B,Performer,41.06,C,Aspirant,21.95,D,Beginner,33.33,D,Beginner,76.19,A,Front Runner,18.7,D,Beginner,47.28,C,Aspirant
18804,Asse Majra,Patiala [327],Patiala,Punjab,45.56,C,Aspirant,72.59,B,Performer,76.94,A,Front Runner,63.13,B,Performer,56.47,C,Aspirant,44.04,C,Aspirant,35.29,D,Beginner,54.18,C,Aspirant,10.0,D,Beginner,50.49,C,Aspirant
18852,Kheri Gaurian,Patiala [327],Patiala,Punjab,44.29,C,Aspirant,65.69,B,Performer,84.79,A,Front Runner,56.04,C,Aspirant,59.5,C,Aspirant,46.8,C,Aspirant,19.0,D,Beginner,62.18,B,Performer,14.35,D,Beginner,44.49,C,Aspirant
18868,Moond Khera,Patiala [327],Patiala,Punjab,44.12,C,Aspirant,75.74,A,Front Runner,71.39,B,Performer,63.0,B,Performer,42.42,C,Aspirant,38.12,D,Beginner,27.06,D,Beginner,57.92,C,Aspirant,14.35,D,Beginner,51.17,C,Aspirant
244257,Purbian Colony,Patiala [327],Patiala,Punjab,43.54,C,Aspirant,73.76,B,Performer,88.18,A,Front Runner,52.22,C,Aspirant,46.63,C,Aspirant,38.58,D,Beginner,24.71,D,Beginner,74.81,B,Performer,14.05,D,Beginner,35.42,D,Beginner
18809,Bhedpura,Patiala [327],Patiala,Punjab,42.81,C,Aspirant,63.73,B,Performer,75.09,A,Front Runner,53.14,C,Aspirant,39.83,D,Beginner,36.01,D,Beginner,21.88,D,Beginner,77.4,A,Front Runner,14.35,D,Beginner,54.45,C,Aspirant
19206,Bathoi Kalan,Patiala [327],Patiala,Punjab,42.78,C,Aspirant,72.34,B,Performer,87.12,A,Front Runner,55.0,C,Aspirant,46.61,C,Aspirant,45.28,C,Aspirant,18.24,D,Beginner,77.12,A,Front Runner,10.0,D,Beginner,46.59,C,Aspirant
18717,Kaidupur,Patiala Rural [7479],Patiala,Punjab,69.98,B,Performer,78.38,A,Front Runner,88.33,A,Front Runner,73.08,B,Performer,71.58,B,Performer,68.09,B,Performer,68.89,B,Performer,81.65,A,Front Runner,50.55,C,Aspirant,57.39,C,Aspirant
18873,Phagan Majra,Patiala Rural [7479],Patiala,Punjab,69.3,B,Performer,71.23,B,Performer,83.23,A,Front Runner,73.85,B,Performer,70.58,B,Performer,59.33,C,Aspirant,64.12,B,Performer,79.25,A,Front Runner,62.54,B,Performer,63.3,B,Performer
18645,Ajnoda Kalan,Patiala Rural [7479],Patiala,Punjab,66.7,B,Performer,79.21,A,Front Runner,78.59,A,Front Runner,70.73,B,Performer,70.83,B,Performer,67.26,B,Performer,46.67,C,Aspirant,80.67,A,Front Runner,55.57,C,Aspirant,59.53,C,Aspirant
18708,Hiana Khurd,Patiala Rural [7479],Patiala,Punjab,66.68,B,Performer,73.81,B,Performer,87.26,A,Front Runner,67.78,B,Performer,59.23,C,Aspirant,69.57,B,Performer,57.78,C,Aspirant,78.08,A,Front Runner,60.33,B,Performer,53.19,C,Aspirant
18738,Lalauda,Patiala Rural [7479],Patiala,Punjab,66.67,B,Performer,81.24,A,Front Runner,79.14,A,Front Runner,59.08,C,Aspirant,62.78,B,Performer,57.8,C,Aspirant,63.33,B,Performer,85.45,A,Front Runner,62.42,B,Performer,55.89,C,Aspirant
18836,Harkrishan Pura / Bakshiwala,Patiala Rural [7479],Patiala,Punjab,66.25,B,Performer,74.89,B,Performer,76.7,A,Front Runner,64.77,B,Performer,59.82,C,Aspirant,62.58,B,Performer,55.29,C,Aspirant,83.88,A,Front Runner,58.52,C,Aspirant,65.06,B,Performer
18860,Majri Akalian,Patiala Rural [7479],Patiala,Punjab,66.22,B,Performer,83.79,A,Front Runner,80.33,A,Front Runner,69.29,B,Performer,68.21,B,Performer,52.92,C,Aspirant,55.56,C,Aspirant,79.3,A,Front Runner,54.4,C,Aspirant,60.72,B,Performer
18729,Khurd,Patiala Rural [7479],Patiala,Punjab,66.05,B,Performer,82.56,A,Front Runner,83.1,A,Front Runner,61.27,B,Performer,57.26,C,Aspirant,61.69,B,Performer,68.89,B,Performer,81.88,A,Front Runner,53.48,C,Aspirant,53.43,C,Aspirant
18815,Challela,Patiala Rural [7479],Patiala,Punjab,65.96,B,Performer,75.04,A,Front Runner,87.9,A,Front Runner,68.76,B,Performer,51.06,C,Aspirant,58.4,C,Aspirant,58.33,C,Aspirant,78.47,A,Front Runner,62.37,B,Performer,61.23,B,Performer
18650,Allowal,Patiala Rural [7479],Patiala,Punjab,65.83,B,Performer,84.54,A,Front Runner,75.61,A,Front Runner,61.35,B,Performer,55.64,C,Aspirant,48.54,C,Aspirant,73.89,B,Performer,79.29,A,Front Runner,66.15,B,Performer,56.57,C,Aspirant
18805,Baran,Patiala Rural [7479],Patiala,Punjab,65.69,B,Performer,73.64,B,Performer,83.75,A,Front Runner,74.0,B,Performer,60.77,B,Performer,62.54,B,Performer,56.25,C,Aspirant,84.66,A,Front Runner,34.31,D,Beginner,80.34,A,Front Runner
18784,Shamala,Patiala Rural [7479],Patiala,Punjab,65.12,B,Performer,81.91,A,Front Runner,81.6,A,Front Runner,53.59,C,Aspirant,74.91,B,Performer,48.04,C,Aspirant,65.56,B,Performer,78.54,A,Front Runner,63.9,B,Performer,49.64,C,Aspirant
18865,Mirzapur,Patiala Rural [7479],Patiala,Punjab,64.92,B,Performer,77.63,A,Front Runner,78.0,A,Front Runner,75.41,A,Front Runner,52.7,C,Aspirant,56.08,C,Aspirant,63.33,B,Performer,71.31,B,Performer,56.5,C,Aspirant,59.5,C,Aspirant
18842,Jassowal,Patiala Rural [7479],Patiala,Punjab,64.81,B,Performer,80.53,A,Front Runner,89.05,A,Front Runner,72.22,B,Performer,63.96,B,Performer,55.63,C,Aspirant,38.82,D,Beginner,81.64,A,Front Runner,45.75,C,Aspirant,75.53,A,Front Runner
18884,Rorgarh,Patiala Rural [7479],Patiala,Punjab,64.67,B,Performer,72.33,B,Performer,72.87,B,Performer,57.79,C,Aspirant,57.04,C,Aspirant,71.23,B,Performer,62.41,B,Performer,78.09,A,Front Runner,56.58,C,Aspirant,58.0,C,Aspirant
18849,Kasiana,Patiala Rural [7479],Patiala,Punjab,64.17,B,Performer,77.14,A,Front Runner,88.5,A,Front Runner,59.9,C,Aspirant,71.27,B,Performer,56.33,C,Aspirant,44.44,C,Aspirant,86.63,A,Front Runner,54.52,C,Aspirant,53.51,C,Aspirant
18744,Mandaur,Patiala Rural [7479],Patiala,Punjab,63.77,B,Performer,81.05,A,Front Runner,74.21,B,Performer,60.94,B,Performer,61.54,B,Performer,61.45,B,Performer,57.78,C,Aspirant,78.2,A,Front Runner,53.58,C,Aspirant,51.97,C,Aspirant
18787,Simbro,Patiala Rural [7479],Patiala,Punjab,63.39,B,Performer,82.96,A,Front Runner,75.07,A,Front Runner,53.86,C,Aspirant,53.34,C,Aspirant,55.26,C,Aspirant,49.44,C,Aspirant,86.3,A,Front Runner,66.52,B,Performer,58.91,C,Aspirant
18895,Sidhuwal,Patiala Rural [7479],Patiala,Punjab,63.24,B,Performer,71.12,B,Performer,74.76,B,Performer,59.8,C,Aspirant,59.87,C,Aspirant,56.17,C,Aspirant,52.94,C,Aspirant,79.45,A,Front Runner,52.3,C,Aspirant,68.83,B,Performer
18892,Seona,Patiala Rural [7479],Patiala,Punjab,63.08,B,Performer,82.49,A,Front Runner,83.44,A,Front Runner,63.79,B,Performer,60.08,B,Performer,58.74,C,Aspirant,37.65,D,Beginner,79.74,A,Front Runner,42.31,C,Aspirant,80.39,A,Front Runner
18845,Kalwa,Patiala Rural [7479],Patiala,Punjab,63.03,B,Performer,79.74,A,Front Runner,83.81,A,Front Runner,60.34,B,Performer,60.48,B,Performer,46.17,C,Aspirant,52.22,C,Aspirant,81.88,A,Front Runner,54.39,C,Aspirant,59.94,C,Aspirant
260769,Nawan Baran,Patiala Rural [7479],Patiala,Punjab,62.53,B,Performer,75.31,A,Front Runner,82.59,A,Front Runner,71.44,B,Performer,56.58,C,Aspirant,57.27,C,Aspirant,47.22,C,Aspirant,79.95,A,Front Runner,40.43,C,Aspirant,66.55,B,Performer
18759,Pedon,Patiala Rural [7479],Patiala,Punjab,62.41,B,Performer,74.81,B,Performer,73.7,B,Performer,68.64,B,Performer,59.87,C,Aspirant,64.74,B,Performer,46.67,C,Aspirant,81.82,A,Front Runner,54.33,C,Aspirant,47.19,C,Aspirant
18770,Rohta,Patiala Rural [7479],Patiala,Punjab,62.26,B,Performer,78.27,A,Front Runner,75.74,A,Front Runner,58.29,C,Aspirant,55.58,C,Aspirant,42.54,C,Aspirant,47.22,C,Aspirant,85.94,A,Front Runner,70.87,B,Performer,59.79,C,Aspirant
18857,Lachkani,Patiala Rural [7479],Patiala,Punjab,61.62,B,Performer,69.52,B,Performer,81.88,A,Front Runner,69.54,B,Performer,58.16,C,Aspirant,62.22,B,Performer,42.96,C,Aspirant,77.4,A,Front Runner,47.24,C,Aspirant,56.91,C,Aspirant
18739,Laut,Patiala Rural [7479],Patiala,Punjab,61.15,B,Performer,83.62,A,Front Runner,83.79,A,Front Runner,68.72,B,Performer,73.21,B,Performer,42.25,C,Aspirant,54.44,C,Aspirant,83.8,A,Front Runner,39.05,D,Beginner,45.05,C,Aspirant
18765,Ramgarh Chhana,Patiala Rural [7479],Patiala,Punjab,60.93,B,Performer,77.06,A,Front Runner,86.63,A,Front Runner,62.73,B,Performer,56.03,C,Aspirant,30.58,D,Beginner,63.33,B,Performer,79.12,A,Front Runner,60.71,B,Performer,53.04,C,Aspirant
18883,Rongla,Patiala Rural [7479],Patiala,Punjab,60.61,B,Performer,72.94,B,Performer,75.33,A,Front Runner,59.23,C,Aspirant,66.03,B,Performer,60.45,B,Performer,44.44,C,Aspirant,84.64,A,Front Runner,44.0,C,Aspirant,51.36,C,Aspirant
18771,Rohti Basta Singh,Patiala Rural [7479],Patiala,Punjab,60.49,B,Performer,66.05,B,Performer,75.87,A,Front Runner,57.01,C,Aspirant,62.04,B,Performer,46.08,C,Aspirant,57.22,C,Aspirant,84.47,A,Front Runner,56.61,C,Aspirant,48.5,C,Aspirant
18850,Kathmathi,Patiala Rural [7479],Patiala,Punjab,60.48,B,Performer,76.47,A,Front Runner,79.7,A,Front Runner,59.2,C,Aspirant,52.82,C,Aspirant,45.8,C,Aspirant,44.44,C,Aspirant,80.19,A,Front Runner,62.5,B,Performer,55.69,C,Aspirant
18835,Hardaspur,Patiala Rural [7479],Patiala,Punjab,60.15,B,Performer,73.7,B,Performer,83.43,A,Front Runner,61.13,B,Performer,52.81,C,Aspirant,54.99,C,Aspirant,38.33,D,Beginner,79.66,A,Front Runner,52.31,C,Aspirant,59.15,C,Aspirant
18707,Hiana Kalan,Patiala Rural [7479],Patiala,Punjab,60.07,B,Performer,76.46,A,Front Runner,68.79,B,Performer,51.68,C,Aspirant,55.9,C,Aspirant,64.03,B,Performer,52.22,C,Aspirant,76.3,A,Front Runner,55.71,C,Aspirant,47.15,C,Aspirant
18680,Dhandrala Kharor,Patiala Rural [7479],Patiala,Punjab,60.05,B,Performer,77.9,A,Front Runner,63.98,B,Performer,57.66,C,Aspirant,61.1,B,Performer,47.77,C,Aspirant,61.11,B,Performer,74.16,B,Performer,46.33,C,Aspirant,57.69,C,Aspirant
18772,Rohti Chhana,Patiala Rural [7479],Patiala,Punjab,59.94,C,Aspirant,77.16,A,Front Runner,84.18,A,Front Runner,63.67,B,Performer,61.45,B,Performer,35.3,D,Beginner,46.67,C,Aspirant,69.64,B,Performer,70.87,B,Performer,48.33,C,Aspirant
18870,Nandpur Kesho,Patiala Rural [7479],Patiala,Punjab,58.76,C,Aspirant,70.65,B,Performer,71.56,B,Performer,56.11,C,Aspirant,66.58,B,Performer,58.61,C,Aspirant,40.28,C,Aspirant,81.77,A,Front Runner,39.59,D,Beginner,57.86,C,Aspirant
277551,Carriar Inclave,Patiala Rural [7479],Patiala,Punjab,58.04,C,Aspirant,73.75,B,Performer,85.0,A,Front Runner,62.72,B,Performer,73.33,B,Performer,60.21,B,Performer,26.52,D,Beginner,78.0,A,Front Runner,31.74,D,Beginner,65.57,B,Performer
18830,Faridpur (198),Patiala Rural [7479],Patiala,Punjab,57.81,C,Aspirant,72.46,B,Performer,51.67,C,Aspirant,61.67,B,Performer,77.81,A,Front Runner,49.92,C,Aspirant,41.18,C,Aspirant,79.02,A,Front Runner,49.13,C,Aspirant,50.32,C,Aspirant
277550,Aman Bihar,Patiala Rural [7479],Patiala,Punjab,54.8,C,Aspirant,69.03,B,Performer,78.23,A,Front Runner,74.0,B,Performer,31.13,D,Beginner,37.85,D,Beginner,30.0,D,Beginner,80.67,A,Front Runner,53.48,C,Aspirant,73.16,B,Performer
277580,Vikas Nagar,Patiala Rural [7479],Patiala,Punjab,54.13,C,Aspirant,68.14,B,Performer,64.32,B,Performer,52.75,C,Aspirant,54.57,C,Aspirant,50.12,C,Aspirant,23.75,D,Beginner,79.2,A,Front Runner,49.13,C,Aspirant,68.29,B,Performer
18802,Amampura,Patiala Rural [7479],Patiala,Punjab,53.91,C,Aspirant,75.0,A,Front Runner,77.38,A,Front Runner,52.5,C,Aspirant,54.44,C,Aspirant,29.64,D,Beginner,38.89,D,Beginner,80.0,A,Front Runner,48.18,C,Aspirant,52.23,C,Aspirant
18839,Hirdapur,Patiala Rural [7479],Patiala,Punjab,53.86,C,Aspirant,65.18,B,Performer,68.7,B,Performer,52.54,C,Aspirant,54.43,C,Aspirant,41.68,C,Aspirant,35.88,D,Beginner,79.92,A,Front Runner,57.83,C,Aspirant,43.11,C,Aspirant
260796,Babu Singh Colony,Patiala Rural [7479],Patiala,Punjab,52.77,C,Aspirant,67.1,B,Performer,78.38,A,Front Runner,61.18,B,Performer,40.11,C,Aspirant,37.92,D,Beginner,29.71,D,Beginner,80.67,A,Front Runner,55.57,C,Aspirant,48.7,C,Aspirant
244256,Fatehpur Nawan,Patiala Rural [7479],Patiala,Punjab,52.19,C,Aspirant,69.69,B,Performer,68.18,B,Performer,74.0,B,Performer,41.1,C,Aspirant,27.05,D,Beginner,36.25,D,Beginner,84.48,A,Front Runner,31.74,D,Beginner,75.63,A,Front Runner
244258,Karamgarh,Patiala Rural [7479],Patiala,Punjab,52.15,C,Aspirant,64.07,B,Performer,77.5,A,Front Runner,50.41,C,Aspirant,38.83,D,Beginner,24.69,D,Beginner,48.63,C,Aspirant,79.29,A,Front Runner,61.48,B,Performer,50.19,C,Aspirant
244259,Ranjit Nagar,Patiala Rural [7479],Patiala,Punjab,51.66,C,Aspirant,67.88,B,Performer,61.07,B,Performer,50.33,C,Aspirant,44.44,C,Aspirant,38.07,D,Beginner,32.55,D,Beginner,75.63,A,Front Runner,57.83,C,Aspirant,52.19,C,Aspirant
18938,Haryaoo Khurd,Patran [328],Patiala,Punjab,65.9,B,Performer,64.86,B,Performer,78.59,A,Front Runner,71.78,B,Performer,61.27,B,Performer,66.81,B,Performer,62.5,B,Performer,72.03,B,Performer,58.87,C,Aspirant,59.04,C,Aspirant
18910,Brass,Patran [328],Patiala,Punjab,65.52,B,Performer,79.12,A,Front Runner,82.78,A,Front Runner,65.32,B,Performer,63.71,B,Performer,67.46,B,Performer,37.65,D,Beginner,81.53,A,Front Runner,62.61,B,Performer,62.99,B,Performer
18915,Dedhna,Patran [328],Patiala,Punjab,64.33,B,Performer,71.91,B,Performer,77.41,A,Front Runner,60.52,B,Performer,76.31,A,Front Runner,76.14,A,Front Runner,45.56,C,Aspirant,75.27,A,Front Runner,50.68,C,Aspirant,55.44,C,Aspirant
18913,Daftriwala,Patran [328],Patiala,Punjab,63.61,B,Performer,76.22,A,Front Runner,83.04,A,Front Runner,78.56,A,Front Runner,63.09,B,Performer,52.78,C,Aspirant,51.91,C,Aspirant,68.44,B,Performer,54.64,C,Aspirant,53.04,C,Aspirant
18967,Salewala,Patran [328],Patiala,Punjab,62.91,B,Performer,72.37,B,Performer,78.87,A,Front Runner,65.5,B,Performer,76.8,A,Front Runner,56.42,C,Aspirant,33.75,D,Beginner,75.67,A,Front Runner,51.25,C,Aspirant,72.83,B,Performer
18942,Jawalapur,Patran [328],Patiala,Punjab,62.7,B,Performer,73.28,B,Performer,82.81,A,Front Runner,69.29,B,Performer,72.22,B,Performer,55.09,C,Aspirant,43.89,C,Aspirant,78.54,A,Front Runner,50.49,C,Aspirant,51.46,C,Aspirant
18931,Gulzarpura / Tharua,Patran [328],Patiala,Punjab,62.43,B,Performer,66.57,B,Performer,87.73,A,Front Runner,62.08,B,Performer,73.47,B,Performer,56.01,C,Aspirant,54.44,C,Aspirant,79.19,A,Front Runner,54.59,C,Aspirant,41.02,C,Aspirant
18902,Arneto,Patran [328],Patiala,Punjab,62.1,B,Performer,67.26,B,Performer,77.32,A,Front Runner,74.0,B,Performer,74.66,B,Performer,56.57,C,Aspirant,41.25,C,Aspirant,86.15,A,Front Runner,48.11,C,Aspirant,49.45,C,Aspirant
18954,Lalwa,Patran [328],Patiala,Punjab,62.1,B,Performer,72.18,B,Performer,88.67,A,Front Runner,74.44,B,Performer,71.87,B,Performer,51.02,C,Aspirant,35.29,D,Beginner,79.63,A,Front Runner,50.75,C,Aspirant,55.16,C,Aspirant
18923,Dhuhar,Patran [328],Patiala,Punjab,61.54,B,Performer,73.3,B,Performer,81.29,A,Front Runner,71.01,B,Performer,73.89,B,Performer,58.23,C,Aspirant,44.44,C,Aspirant,75.38,A,Front Runner,50.7,C,Aspirant,40.96,C,Aspirant
18906,Behar Jachh,Patran [328],Patiala,Punjab,61.06,B,Performer,68.78,B,Performer,73.72,B,Performer,66.37,B,Performer,59.14,C,Aspirant,75.93,A,Front Runner,35.0,D,Beginner,84.51,A,Front Runner,54.43,C,Aspirant,48.49,C,Aspirant
18959,Nial,Patran [328],Patiala,Punjab,60.73,B,Performer,69.75,B,Performer,83.45,A,Front Runner,64.85,B,Performer,73.2,B,Performer,55.9,C,Aspirant,39.26,D,Beginner,76.69,A,Front Runner,50.75,C,Aspirant,47.6,C,Aspirant
18903,Arno,Patran [328],Patiala,Punjab,60.54,B,Performer,72.96,B,Performer,75.76,A,Front Runner,70.7,B,Performer,65.84,B,Performer,57.26,C,Aspirant,31.76,D,Beginner,78.02,A,Front Runner,51.68,C,Aspirant,57.9,C,Aspirant
18936,Hamjheri,Patran [328],Patiala,Punjab,60.53,B,Performer,74.24,B,Performer,79.75,A,Front Runner,66.25,B,Performer,65.05,B,Performer,59.08,C,Aspirant,27.06,D,Beginner,75.7,A,Front Runner,50.67,C,Aspirant,69.76,B,Performer
18905,Banwala,Patran [328],Patiala,Punjab,60.47,B,Performer,73.32,B,Performer,71.46,B,Performer,64.87,B,Performer,58.2,C,Aspirant,50.38,C,Aspirant,46.67,C,Aspirant,78.84,A,Front Runner,62.64,B,Performer,47.06,C,Aspirant
18927,Galouli,Patran [328],Patiala,Punjab,60.42,B,Performer,72.94,B,Performer,85.76,A,Front Runner,73.16,B,Performer,62.66,B,Performer,45.76,C,Aspirant,49.41,C,Aspirant,78.45,A,Front Runner,38.63,D,Beginner,54.61,C,Aspirant
18911,Burar,Patran [328],Patiala,Punjab,60.21,B,Performer,68.51,B,Performer,84.21,A,Front Runner,70.83,B,Performer,62.38,B,Performer,54.51,C,Aspirant,35.29,D,Beginner,78.83,A,Front Runner,50.56,C,Aspirant,53.2,C,Aspirant
18912,Chunagra,Patran [328],Patiala,Punjab,60.11,B,Performer,60.53,B,Performer,84.55,A,Front Runner,70.64,B,Performer,73.08,B,Performer,64.62,B,Performer,38.89,D,Beginner,70.83,B,Performer,46.48,C,Aspirant,46.88,C,Aspirant
18922,Dhabi Gujran,Patran [328],Patiala,Punjab,60.07,B,Performer,70.68,B,Performer,84.69,A,Front Runner,65.58,B,Performer,41.06,C,Aspirant,67.42,B,Performer,42.59,C,Aspirant,69.43,B,Performer,62.67,B,Performer,50.6,C,Aspirant
18943,Jeonpur,Patran [328],Patiala,Punjab,60.03,B,Performer,61.77,B,Performer,77.0,A,Front Runner,57.63,C,Aspirant,80.27,A,Front Runner,59.52,C,Aspirant,49.38,C,Aspirant,72.37,B,Performer,52.35,C,Aspirant,41.33,C,Aspirant
18963,Sadaranpur,Patran [328],Patiala,Punjab,59.73,C,Aspirant,64.32,B,Performer,75.83,A,Front Runner,74.0,B,Performer,65.7,B,Performer,58.49,C,Aspirant,35.0,D,Beginner,76.28,A,Front Runner,54.74,C,Aspirant,47.77,C,Aspirant
18971,Shutrana,Patran [328],Patiala,Punjab,59.46,C,Aspirant,70.92,B,Performer,85.49,A,Front Runner,68.73,B,Performer,70.81,B,Performer,51.4,C,Aspirant,29.41,D,Beginner,78.2,A,Front Runner,50.36,C,Aspirant,52.89,C,Aspirant
18974,Taipur,Patran [328],Patiala,Punjab,59.46,C,Aspirant,69.72,B,Performer,80.2,A,Front Runner,68.41,B,Performer,58.67,C,Aspirant,63.93,B,Performer,33.89,D,Beginner,81.3,A,Front Runner,53.28,C,Aspirant,44.1,C,Aspirant
18925,Duggal Kalan,Patran [328],Patiala,Punjab,59.44,C,Aspirant,63.17,B,Performer,76.6,A,Front Runner,67.16,B,Performer,59.73,C,Aspirant,51.52,C,Aspirant,41.76,C,Aspirant,82.7,A,Front Runner,54.73,C,Aspirant,49.02,C,Aspirant
18947,Kalbanu,Patran [328],Patiala,Punjab,59.44,C,Aspirant,71.2,B,Performer,81.73,A,Front Runner,60.83,B,Performer,60.26,B,Performer,62.36,B,Performer,37.65,D,Beginner,79.04,A,Front Runner,39.05,D,Beginner,59.9,C,Aspirant
18956,Maulviwala,Patran [328],Patiala,Punjab,59.27,C,Aspirant,71.72,B,Performer,82.91,A,Front Runner,71.51,B,Performer,71.56,B,Performer,53.6,C,Aspirant,26.05,D,Beginner,78.16,A,Front Runner,50.81,C,Aspirant,53.48,C,Aspirant
244214,Dera Sant Nagar,Patran [328],Patiala,Punjab,59.05,C,Aspirant,65.0,B,Performer,79.09,A,Front Runner,74.0,B,Performer,64.35,B,Performer,53.54,C,Aspirant,38.75,D,Beginner,75.36,A,Front Runner,46.49,C,Aspirant,49.05,C,Aspirant
18941,Jalalpur,Patran [328],Patiala,Punjab,58.93,C,Aspirant,71.93,B,Performer,82.7,A,Front Runner,57.13,C,Aspirant,69.63,B,Performer,61.84,B,Performer,36.67,D,Beginner,74.93,B,Performer,55.31,C,Aspirant,38.52,D,Beginner
18928,Gobindpura / Paind,Patran [328],Patiala,Punjab,58.89,C,Aspirant,65.46,B,Performer,85.16,A,Front Runner,73.75,B,Performer,75.88,A,Front Runner,57.78,C,Aspirant,23.75,D,Beginner,80.76,A,Front Runner,46.7,C,Aspirant,52.76,C,Aspirant
