VILLAGE_ID,VILLAGE_NAME_x,GP_ID,GP_NAME,BLOCK NAME,DISTRICT NAME,STATE NAME,TOTAL - COMMUNITY COMPOST PITS,TOTAL - VEHICLES FOR COLLECTION & TRANSPORTATION OF WASTE,TOTAL - WASTE COLLECTION AND SEGREGATION SHEDS IN THE VILLAGE,TOTAL - SEGREGATION BINS AT COMMUNITY PLACES IN THE VILLAGE,TOTAL - COMMUNITY BIO-GAS PLANTS - UNDER OTHER SCHEMES,TOTAL - COMPOST PITS,TOTAL - BIOGAS PLANTS,TOTAL - FEEDING TO CATTLE,TOTAL - HOUSEHOLD BINS,TOTAL - COMMUNITY SOAK/LEACH/MAGIC PITS,TOTAL - DRAINAGE FACILITY AVAILABLE IN VILLAGE,TOTAL - COMMUNITY GREY WATER MANAGEMENT SYSTEMS,TOTAL - LEACH PITS,TOTAL - MAGIC PITS,TOTAL - SOAK PITS,TOTAL - KITCHEN GARDEN,TOTAL - DUCKWEED POND,ODF DECLARATION STATUS,GP_Name,Block,District,State,Overall_PAI_Score,Overall_Grade,Overall_Category,T1_Poverty_Free_Score,T1_Poverty_Free_Grade,T1_Poverty_Free_Category,T2_Healthy_Score,T2_Healthy_Grade,T2_Healthy_Category,T3_Child_Friendly_Score,T3_Child_Friendly_Grade,T3_Child_Friendly_Category,T4_Water_Sufficient_Score,T4_Water_Sufficient_Grade,T4_Water_Sufficient_Category,T5_Clean_Green_Score,T5_Clean_Green_Grade,T5_Clean_Green_Category,T6_Self_Sufficient_Score,T6_Self_Sufficient_Grade,T6_Self_Sufficient_Category,T7_Socially_Just_Score,T7_Socially_Just_Grade,T7_Socially_Just_Category,T8_Good_Governance_Score,T8_Good_Governance_Grade,T8_Good_Governance_Category,T9_Women_Friendly_Score,T9_Women_Friendly_Grade,T9_Women_Friendly_Category,VILLAGE_NAME_y,PANCHAYAT_NAME,BLOCK_NAME,DISTRICT_NAME,STATE_NAME,TOTAL_POPULATION,SC_POPULATION,ST_POPULATION,GEN_POPULATION,NO._OF_HABITATIONS,IS_PWS_AVAILABLE,JJM_STATUS,HAR_GHAR_JAL_CERTIFICATE,TOTAL_HOUSEHOLDS,TOTAL_TAP_CONNECTIONS,State Name,District Name,Block Name,Panchayat Name,Total Registered HH,Total Registered Persons,SC HH,SC Persons,ST HH,ST Persons,Male Persons,Female Persons
35845,BANGI DIPA SINGH,10899,BANGI DEEPA SINGH,TALWANDI SABO ( 233 ),BATHINDA ( 28 ),Punjab ( 3 ),1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,Bangi Deepa Singh,Talwandi Sabo [233],Bathinda,Punjab,52.75,C,Aspirant,51.52,C,Aspirant,69.52,B,Performer,57.14,C,Aspirant,65.96,B,Performer,48.42,C,Aspirant,33.33,D,Beginner,64.64,B,Performer,47.53,C,Aspirant,47.26,C,Aspirant,BANGI DEEPA,Bangi Deepa Singh,Talwandi Sabo,Bathinda,Punjab,2137.0,778.0,0.0,1359.0,1.0,Yes,Har ghar jal certified,Certificate by public health engineering department,393.0,393.0,,,,,,,,,,,,
35860,Bangi Nihal Singh,10900,BANGI NIHAL SINGH,TALWANDI SABO ( 233 ),BATHINDA ( 28 ),Punjab ( 3 ),1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,,Bangi Nihal Singh,Talwandi Sabo [233],Bathinda,Punjab,55.18,C,Aspirant,65.88,B,Performer,65.27,B,Performer,48.16,C,Aspirant,63.3,B,Performer,40.54,C,Aspirant,41.67,C,Aspirant,82.15,A,Front Runner,51.64,C,Aspirant,50.5,C,Aspirant,BANGI NIHAL SINGH,BANGI NIHAL SINGH,Talwandi Sabo,Bathinda,Punjab,4186.0,1747.0,0.0,2439.0,2.0,Yes,Har ghar jal certified,Certificate by public health engineering department,784.0,784.0,PUNJAB,BATHINDA,TALWANDI SABO,Bangi Nihal Singh Wali,578.0,1378.0,453.0,1112.0,0.0,0.0,707.0,671.0
35846,Bangi Raghu,10901,BANGI RUGHU,TALWANDI SABO ( 233 ),BATHINDA ( 28 ),Punjab ( 3 ),1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,,Bangi Rughu,Talwandi Sabo [233],Bathinda,Punjab,56.23,C,Aspirant,70.54,B,Performer,77.21,A,Front Runner,66.67,B,Performer,53.42,C,Aspirant,45.24,C,Aspirant,28.33,D,Beginner,88.6,A,Front Runner,51.54,C,Aspirant,49.49,C,Aspirant,BANGI RAGHU,Bangi Rughu,Talwandi Sabo,Bathinda,Punjab,1727.0,502.0,0.0,1225.0,1.0,Yes,Har ghar jal certified,Certificate by public health engineering department,295.0,295.0,,,,,,,,,,,,
35861,Bangi Ruldu,10902,BANGI RULDU,TALWANDI SABO ( 233 ),BATHINDA ( 28 ),Punjab ( 3 ),1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,,Bangi Ruldu,Talwandi Sabo [233],Bathinda,Punjab,58.69,C,Aspirant,63.39,B,Performer,75.89,A,Front Runner,62.51,B,Performer,67.6,B,Performer,45.9,C,Aspirant,36.11,D,Beginner,88.35,A,Front Runner,47.38,C,Aspirant,58.54,C,Aspirant,BANGI RULDU,BANGI RULDU,Talwandi Sabo,Bathinda,Punjab,4864.0,1706.0,0.0,3158.0,8.0,Yes,Har ghar jal certified,Certificate by public health engineering department,920.0,920.0,,,,,,,,,,,,
35906,BEHMAN JASSA SINGH,10903,BEHMAN JASSA SINGH,TALWANDI SABO ( 233 ),BATHINDA ( 28 ),Punjab ( 3 ),1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,Behman Jassa Singh,Talwandi Sabo [233],Bathinda,Punjab,58.06,C,Aspirant,66.66,B,Performer,75.61,A,Front Runner,65.53,B,Performer,60.62,B,Performer,47.91,C,Aspirant,35.56,D,Beginner,75.31,A,Front Runner,54.45,C,Aspirant,53.61,C,Aspirant,BEHMAN JASSA SINGH,BEHMAN JASSA SINGH,Talwandi Sabo,Bathinda,Punjab,1941.0,536.0,0.0,1405.0,1.0,Yes,Har ghar jal certified,Certificate by public health engineering department,394.0,394.0,PUNJAB,BATHINDA,TALWANDI SABO,Behman Jassa singh,330.0,746.0,155.0,396.0,0.0,0.0,400.0,346.0
35907,BEHMAN KOER SINGH,10904,BEHMAN KAUR SINGH,TALWANDI SABO ( 233 ),BATHINDA ( 28 ),Punjab ( 3 ),1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,,Behman Kaur Singh,Talwandi Sabo [233],Bathinda,Punjab,54.66,C,Aspirant,67.57,B,Performer,67.21,B,Performer,60.06,B,Performer,54.61,C,Aspirant,47.42,C,Aspirant,33.33,D,Beginner,87.33,A,Front Runner,50.47,C,Aspirant,41.96,C,Aspirant,BEHMAN KAUR SINGH,BEHMAN KAUR SINGH,Talwandi Sabo,Bathinda,Punjab,2299.0,989.0,0.0,1310.0,1.0,Yes,Har ghar jal certified,Certificate by public health engineering department,462.0,462.0,PUNJAB,BATHINDA,TALWANDI SABO,Behman Kaur Singh,388.0,761.0,309.0,615.0,0.0,0.0,400.0,361.0
35897,BHAGIBANDAR,10905,BHAGI BANDAR,TALWANDI SABO ( 233 ),BATHINDA ( 28 ),Punjab ( 3 ),1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,Bhagi Bandar,Talwandi Sabo [233],Bathinda,Punjab,63.26,B,Performer,76.69,A,Front Runner,74.49,B,Performer,46.59,C,Aspirant,67.74,B,Performer,35.69,D,Beginner,56.47,C,Aspirant,88.19,A,Front Runner,72.22,B,Performer,70.06,B,Performer,BHAGI BANDER,Bhagi Bandar,Talwandi Sabo,Bathinda,Punjab,7680.0,2756.0,0.0,4924.0,2.0,Yes,Har ghar jal certified,Certificate by public health engineering department,1384.0,1384.0,PUNJAB,BATHINDA,TALWANDI SABO,Bhagi - Bandar,696.0,1223.0,516.0,933.0,0.0,0.0,609.0,614.0
35900,GADHIANWALA URF BHAGWANPURA,10906,BHAGWAN PURA,TALWANDI SABO ( 233 ),BATHINDA ( 28 ),Punjab ( 3 ),1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,Bhagwan Pura,Talwandi Sabo [233],Bathinda,Punjab,61.19,B,Performer,78.93,A,Front Runner,67.93,B,Performer,69.14,B,Performer,74.77,B,Performer,50.36,C,Aspirant,38.89,D,Beginner,87.88,A,Front Runner,51.7,C,Aspirant,48.79,C,Aspirant,BHAGWANPURA,BHAGWANPURA,Talwandi Sabo,Bathinda,Punjab,778.0,362.0,0.0,416.0,1.0,Yes,Har ghar jal certified,Certificate by public health engineering department,170.0,170.0,PUNJAB,BATHINDA,TALWANDI SABO,Bhagwan pura,236.0,471.0,158.0,338.0,0.0,0.0,265.0,206.0
35865,CHATHEWALA,273785,CHATEWALA,TALWANDI SABO ( 233 ),BATHINDA ( 28 ),Punjab ( 3 ),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,Chatewala,Talwandi Sabo [233],Bathinda,Punjab,62.84,B,Performer,81.69,A,Front Runner,81.25,A,Front Runner,84.72,A,Front Runner,76.22,A,Front Runner,38.7,D,Beginner,38.52,D,Beginner,87.74,A,Front Runner,46.79,C,Aspirant,58.24,C,Aspirant,,,,,,,,,,,,,,,,,,,,,,,,,,,
35902,FATEHGARH NOUABAD,10907,FATEH GARH NOABAD,TALWANDI SABO ( 233 ),BATHINDA ( 28 ),Punjab ( 3 ),1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,Fateh Garh Noabad,Talwandi Sabo [233],Bathinda,Punjab,55.99,C,Aspirant,52.14,C,Aspirant,64.47,B,Performer,63.24,B,Performer,63.12,B,Performer,47.25,C,Aspirant,44.44,C,Aspirant,75.87,A,Front Runner,49.13,C,Aspirant,51.5,C,Aspirant,FATEHGARH NAUABAD,Fateh Garh Noabad,Talwandi Sabo,Bathinda,Punjab,1740.0,629.0,0.0,1111.0,1.0,Yes,Har ghar jal certified,Certificate by public health engineering department,360.0,360.0,,,,,,,,,,,,
35916,FATAH BALU,10908,FATTA BALU,TALWANDI SABO ( 233 ),BATHINDA ( 28 ),Punjab ( 3 ),1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,Fatta Balu,Talwandi Sabo [233],Bathinda,Punjab,62.78,B,Performer,70.57,B,Performer,80.72,A,Front Runner,73.4,B,Performer,76.97,A,Front Runner,47.21,C,Aspirant,44.44,C,Aspirant,87.81,A,Front Runner,50.47,C,Aspirant,50.6,C,Aspirant,FATTA BALU,FATTA BALU,Talwandi Sabo,Bathinda,Punjab,865.0,278.0,0.0,587.0,1.0,Yes,Har ghar jal certified,Certificate by public health engineering department,140.0,140.0,,,,,,,,,,,,
35854,GATWALI,10909,GATWALI,TALWANDI SABO ( 233 ),BATHINDA ( 28 ),Punjab ( 3 ),1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,,Gatwali,Talwandi Sabo [233],Bathinda,Punjab,61.5,B,Performer,68.85,B,Performer,84.84,A,Front Runner,82.56,A,Front Runner,54.76,C,Aspirant,45.52,C,Aspirant,42.22,C,Aspirant,88.7,A,Front Runner,53.48,C,Aspirant,52.25,C,Aspirant,GATWALI,GATWALI,Talwandi Sabo,Bathinda,Punjab,2105.0,616.0,0.0,1489.0,1.0,Yes,Har ghar jal certified,Certificate by public health engineering department,395.0,395.0,PUNJAB,BATHINDA,TALWANDI SABO,Gatwali,365.0,708.0,189.0,403.0,0.0,0.0,389.0,319.0
35912,GEHLEWALA,10910,GEHLEWALA,TALWANDI SABO ( 233 ),BATHINDA ( 28 ),Punjab ( 3 ),1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,Gehlewala,Talwandi Sabo [233],Bathinda,Punjab,60.98,B,Performer,66.77,B,Performer,81.7,A,Front Runner,71.19,B,Performer,67.83,B,Performer,45.43,C,Aspirant,47.78,C,Aspirant,88.06,A,Front Runner,47.23,C,Aspirant,49.03,C,Aspirant,GEHLEWALA,GEHLEWALA,Talwandi Sabo,Bathinda,Punjab,1296.0,403.0,0.0,893.0,1.0,Yes,Har ghar jal certified,Certificate by public health engineering department,249.0,249.0,PUNJAB,BATHINDA,TALWANDI SABO,GehleWala,266.0,492.0,103.0,209.0,0.0,0.0,260.0,232.0
35853,GIANA,10911,GIANA,TALWANDI SABO ( 233 ),BATHINDA ( 28 ),Punjab ( 3 ),1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,Giana,Talwandi Sabo [233],Bathinda,Punjab,57.84,C,Aspirant,58.6,C,Aspirant,72.39,B,Performer,70.05,B,Performer,75.39,A,Front Runner,47.59,C,Aspirant,42.22,C,Aspirant,76.58,A,Front Runner,42.83,C,Aspirant,49.08,C,Aspirant,GIANA,GIANA,Talwandi Sabo,Bathinda,Punjab,4515.0,1746.0,0.0,2769.0,1.0,Yes,Har ghar jal certified,Certificate by public health engineering department,876.0,876.0,PUNJAB,BATHINDA,TALWANDI SABO,Giana,556.0,1288.0,437.0,1042.0,0.0,0.0,655.0,633.0
35917,GOLEWALA,10912,GOLEWALA,TALWANDI SABO ( 233 ),BATHINDA ( 28 ),Punjab ( 3 ),1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,,Golewala,Talwandi Sabo [233],Bathinda,Punjab,53.87,C,Aspirant,53.46,C,Aspirant,77.25,A,Front Runner,49.46,C,Aspirant,73.43,B,Performer,45.04,C,Aspirant,38.89,D,Beginner,68.3,B,Performer,49.13,C,Aspirant,43.32,C,Aspirant,GOLEWALA,GOLEWALA,Talwandi Sabo,Bathinda,Punjab,945.0,191.0,0.0,754.0,1.0,Yes,Har ghar jal certified,Certificate by public health engineering department,175.0,175.0,PUNJAB,BATHINDA,TALWANDI SABO,Golewala,177.0,319.0,54.0,111.0,0.0,0.0,196.0,123.0
35903,GURUSAR JOGA,10913,GURUSAR JAGA,TALWANDI SABO ( 233 ),BATHINDA ( 28 ),Punjab ( 3 ),1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,,Gurusar Jaga,Talwandi Sabo [233],Bathinda,Punjab,57.51,C,Aspirant,69.92,B,Performer,68.1,B,Performer,62.26,B,Performer,62.41,B,Performer,53.39,C,Aspirant,36.11,D,Beginner,87.91,A,Front Runner,39.91,D,Beginner,55.02,C,Aspirant,GURUSAR JAGGA,Gurusar Jaga,Talwandi Sabo,Bathinda,Punjab,1667.0,741.0,0.0,926.0,1.0,Yes,Har ghar jal certified,Certificate by public health engineering department,306.0,306.0,PUNJAB,BATHINDA,TALWANDI SABO,GuruSar Jaga,336.0,640.0,203.0,439.0,0.0,0.0,354.0,286.0
35858,JAJJAL,10914,JAJAL,TALWANDI SABO ( 233 ),BATHINDA ( 28 ),Punjab ( 3 ),1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,Jajal,Talwandi Sabo [233],Bathinda,Punjab,65.32,B,Performer,73.69,B,Performer,75.4,A,Front Runner,59.57,C,Aspirant,74.05,B,Performer,50.35,C,Aspirant,62.78,B,Performer,88.07,A,Front Runner,58.33,C,Aspirant,54.41,C,Aspirant,JAJJAL,Jajal,Talwandi Sabo,Bathinda,Punjab,3352.0,959.0,0.0,2393.0,1.0,Yes,Har ghar jal certified,Certificate by public health engineering department,631.0,631.0,PUNJAB,BATHINDA,TALWANDI SABO,Jajjal,338.0,689.0,273.0,567.0,1.0,1.0,330.0,359.0
35901,RAM TIRATH JAGA,235941,JAMBAR BASTI,TALWANDI SABO ( 233 ),BATHINDA ( 28 ),Punjab ( 3 ),1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,This village is NOT declared as ODF-Plus,Jambar Basti,Talwandi Sabo [233],Bathinda,Punjab,49.9,C,Aspirant,70.51,B,Performer,62.5,B,Performer,34.0,D,Beginner,67.2,B,Performer,27.56,D,Beginner,31.33,D,Beginner,88.03,A,Front Runner,46.69,C,Aspirant,53.67,C,Aspirant,,,,,,,,,,,,,,,,,,,,,,,,,,,
35864,Jeon Singh Wala,10915,JEON SINGH WALA,TALWANDI SABO ( 233 ),BATHINDA ( 28 ),Punjab ( 3 ),1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,,Jeon Singh Wala,Talwandi Sabo [233],Bathinda,Punjab,63.86,B,Performer,82.9,A,Front Runner,66.51,B,Performer,73.08,B,Performer,72.69,B,Performer,48.2,C,Aspirant,45.56,C,Aspirant,88.19,A,Front Runner,50.45,C,Aspirant,61.68,B,Performer,JEON SINGH WALA,JEON SINGH WALA,Talwandi Sabo,Bathinda,Punjab,3873.0,1660.0,0.0,2213.0,1.0,Yes,Har ghar jal certified,Certificate by public health engineering department,711.0,711.0,,,,,,,,,,,,
35855,JOGEWALA,10916,JOGE WALA,TALWANDI SABO ( 233 ),BATHINDA ( 28 ),Punjab ( 3 ),1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,Joge Wala,Talwandi Sabo [233],Bathinda,Punjab,53.34,C,Aspirant,42.0,C,Aspirant,88.17,A,Front Runner,70.63,B,Performer,66.67,B,Performer,29.72,D,Beginner,41.11,C,Aspirant,75.44,A,Front Runner,46.97,C,Aspirant,46.31,C,Aspirant,JOGEWALA,JOGEWALA,Talwandi Sabo,Bathinda,Punjab,1235.0,155.0,0.0,1080.0,1.0,Yes,Har ghar jal certified,Certificate by public health engineering department,231.0,231.0,PUNJAB,BATHINDA,TALWANDI SABO,Jogewala,198.0,435.0,69.0,152.0,0.0,0.0,224.0,211.0
35901,RAM TIRATH JAGA,260776,Jagga Ram Terath Kalan,TALWANDI SABO ( 233 ),BATHINDA ( 28 ),Punjab ( 3 ),1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,This village is NOT declared as ODF-Plus,Jagga Ram Terath Kalan,Talwandi Sabo [233],Bathinda,Punjab,55.22,C,Aspirant,72.96,B,Performer,60.64,B,Performer,67.08,B,Performer,74.41,B,Performer,24.34,D,Beginner,29.79,D,Beginner,88.06,A,Front Runner,55.86,C,Aspirant,60.63,B,Performer,,,,,,,,,,,,,,,,,,,,,,,,,,,
35915,KALALWALA,10918,KALALWALA,TALWANDI SABO ( 233 ),BATHINDA ( 28 ),Punjab ( 3 ),1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,,Kalalwala,Talwandi Sabo [233],Bathinda,Punjab,58.25,C,Aspirant,58.56,C,Aspirant,77.56,A,Front Runner,66.97,B,Performer,73.7,B,Performer,43.73,C,Aspirant,37.5,D,Beginner,72.48,B,Performer,55.86,C,Aspirant,51.87,C,Aspirant,KALALWALA,KALAL WALA,Talwandi Sabo,Bathinda,Punjab,2566.0,891.0,0.0,1675.0,1.0,Yes,Har ghar jal certified,Certificate by public health engineering department,450.0,450.0,PUNJAB,BATHINDA,TALWANDI SABO,Kalal Wala,359.0,812.0,260.0,627.0,0.0,0.0,440.0,372.0
35885,KAMALU,10919,KAMALU RAMAN,TALWANDI SABO ( 233 ),BATHINDA ( 28 ),Punjab ( 3 ),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,Kamalu Raman,Talwandi Sabo [233],Bathinda,Punjab,51.99,C,Aspirant,57.53,C,Aspirant,84.28,A,Front Runner,53.42,C,Aspirant,56.62,C,Aspirant,32.89,D,Beginner,32.78,D,Beginner,72.68,B,Performer,49.13,C,Aspirant,49.13,C,Aspirant,KAMALU,KAMALU,Talwandi Sabo,Bathinda,Punjab,2190.0,715.0,0.0,1475.0,1.0,Yes,Har ghar jal certified,Certificate by public health engineering department,375.0,375.0,,,,,,,,,,,,
35851,KANAKWAL URF RATTANGARH,10920,KANAKWAL,TALWANDI SABO ( 233 ),BATHINDA ( 28 ),Punjab ( 3 ),1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,Kanakwal,Talwandi Sabo [233],Bathinda,Punjab,55.09,C,Aspirant,55.89,C,Aspirant,61.77,B,Performer,66.08,B,Performer,61.77,B,Performer,41.16,C,Aspirant,50.0,C,Aspirant,63.16,B,Performer,57.83,C,Aspirant,44.14,C,Aspirant,RATTANGARH KANAKWAL,RATTANGARH KANAKWAL,Talwandi Sabo,Bathinda,Punjab,1789.0,637.0,0.0,1152.0,1.0,Yes,Har ghar jal certified,Certificate by public health engineering department,330.0,330.0,PUNJAB,BATHINDA,TALWANDI SABO,Kanakwal,224.0,542.0,205.0,500.0,0.0,0.0,263.0,279.0
35913,KAUREANA,10921,KAUREANA,TALWANDI SABO ( 233 ),BATHINDA ( 28 ),Punjab ( 3 ),1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,Kaureana,Talwandi Sabo [233],Bathinda,Punjab,63.06,B,Performer,73.12,B,Performer,79.85,A,Front Runner,73.29,B,Performer,75.67,A,Front Runner,38.65,D,Beginner,52.22,C,Aspirant,81.27,A,Front Runner,51.4,C,Aspirant,57.77,C,Aspirant,KOREANA,Kaureana,Talwandi Sabo,Bathinda,Punjab,2128.0,611.0,0.0,1517.0,1.0,Yes,Har ghar jal certified,Certificate by public health engineering department,418.0,418.0,PUNJAB,BATHINDA,TALWANDI SABO,Kaureana,333.0,669.0,163.0,361.0,0.0,0.0,359.0,310.0
35843,MANWALA URF KISHANGARH,10922,KISANGARH URF MANWALA,TALWANDI SABO ( 233 ),BATHINDA ( 28 ),Punjab ( 3 ),1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,Kisangarh Urf Manwala,Talwandi Sabo [233],Bathinda,Punjab,56.82,C,Aspirant,64.36,B,Performer,81.15,A,Front Runner,67.52,B,Performer,54.1,C,Aspirant,29.01,D,Beginner,46.67,C,Aspirant,88.29,A,Front Runner,49.13,C,Aspirant,55.08,C,Aspirant,,,,,,,,,,,,,,,,,,,,,,,,,,,
35842,Kot Bakhtu,10923,KOT BAKHTU,TALWANDI SABO ( 233 ),BATHINDA ( 28 ),Punjab ( 3 ),1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,Kot Bakhtu,Talwandi Sabo [233],Bathinda,Punjab,57.58,C,Aspirant,64.63,B,Performer,88.18,A,Front Runner,72.28,B,Performer,73.24,B,Performer,30.67,D,Beginner,39.68,D,Beginner,69.14,B,Performer,42.87,C,Aspirant,63.9,B,Performer,KOT BAKHTU,KOT BAKHTU,Talwandi Sabo,Bathinda,Punjab,5043.0,1630.0,0.0,3413.0,3.0,Yes,Har ghar jal certified,Certificate by public health engineering department,922.0,922.0,PUNJAB,BATHINDA,TALWANDI SABO,Kot- Bakhtu,439.0,806.0,271.0,512.0,0.0,0.0,390.0,416.0
35862,LALEANA,10924,LALEANA,TALWANDI SABO ( 233 ),BATHINDA ( 28 ),Punjab ( 3 ),1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,Laleana,Talwandi Sabo [233],Bathinda,Punjab,59.91,C,Aspirant,72.69,B,Performer,80.23,A,Front Runner,69.41,B,Performer,76.41,A,Front Runner,33.2,D,Beginner,42.22,C,Aspirant,78.75,A,Front Runner,51.4,C,Aspirant,56.63,C,Aspirant,LALEANA,LALEANA,Talwandi Sabo,Bathinda,Punjab,3882.0,1523.0,0.0,2359.0,1.0,Yes,Har ghar jal certified,Certificate by public health engineering department,675.0,675.0,PUNJAB,BATHINDA,TALWANDI SABO,Laleaana,543.0,998.0,430.0,805.0,0.0,0.0,468.0,530.0
35909,LEHRI,10925,LEHRI,TALWANDI SABO ( 233 ),BATHINDA ( 28 ),Punjab ( 3 ),1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,Lehri,Talwandi Sabo [233],Bathinda,Punjab,53.54,C,Aspirant,65.25,B,Performer,67.22,B,Performer,63.0,B,Performer,72.95,B,Performer,33.98,D,Beginner,33.89,D,Beginner,76.0,A,Front Runner,43.06,C,Aspirant,47.62,C,Aspirant,LEHRI,LEHRI,Talwandi Sabo,Bathinda,Punjab,3093.0,1097.0,0.0,1996.0,1.0,Yes,Har ghar jal certified,Certificate by public health engineering department,620.0,620.0,PUNJAB,BATHINDA,TALWANDI SABO,Lehri,445.0,903.0,324.0,703.0,0.0,0.0,467.0,436.0
35898,LELEWALA,10926,LELE WALA,TALWANDI SABO ( 233 ),BATHINDA ( 28 ),Punjab ( 3 ),1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,,Lele Wala,Talwandi Sabo [233],Bathinda,Punjab,50.77,C,Aspirant,68.8,B,Performer,71.05,B,Performer,62.67,B,Performer,57.79,C,Aspirant,31.62,D,Beginner,29.26,D,Beginner,73.26,B,Performer,34.88,D,Beginner,53.54,C,Aspirant,LELEWALA,LELEWALA,Talwandi Sabo,Bathinda,Punjab,4665.0,1482.0,0.0,3183.0,1.0,Yes,Har ghar jal certified,Certificate by public health engineering department,932.0,932.0,PUNJAB,BATHINDA,TALWANDI SABO,Lelewala,794.0,1541.0,410.0,804.0,0.0,0.0,831.0,710.0
35863,MAHI NANGAL,10927,MAHI NANGAL,TALWANDI SABO ( 233 ),BATHINDA ( 28 ),Punjab ( 3 ),1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,Mahi Nangal,Talwandi Sabo [233],Bathinda,Punjab,57.86,C,Aspirant,71.54,B,Performer,80.02,A,Front Runner,64.2,B,Performer,75.94,A,Front Runner,31.42,D,Beginner,36.67,D,Beginner,83.98,A,Front Runner,49.13,C,Aspirant,54.76,C,Aspirant,MAHI NANGAL,MAHI NANGAL,Talwandi Sabo,Bathinda,Punjab,2898.0,631.0,0.0,2267.0,1.0,Yes,Har ghar jal certified,Certificate by public health engineering department,585.0,585.0,PUNJAB,BATHINDA,TALWANDI SABO,Mahi-Nangal,419.0,737.0,195.0,364.0,0.0,0.0,406.0,331.0
